,FM_deepfd011_faulty
MM_deepfd011_GF_0.01_1,0.11111111111111113
MM_deepfd011_GF_0.1_1,0.11111111111111113
MM_deepfd011_GF_0.2_1,0.11111111111111113
MM_deepfd011_GF_0.6_1,0.11111111111111113
MM_deepfd011_GF_1.0_1,0.11111111111111113
MM_deepfd011_LA_0.01_1,0.11111111111111113
MM_deepfd011_NAI_0.01_1,0.22222222222222227
MM_deepfd011_NAI_0.1_1,0.11111111111111113
MM_deepfd011_NEB_0.1_1,0.22222222222222227
MM_deepfd011_NS_0.01_1,0.11111111111111113
MM_deepfd011_NS_0.1_1,0.11111111111111113
MM_deepfd011_WS_0.01_1,0.11111111111111113
MM_deepfd011_WS_0.1_1,0.11111111111111113
